"Genotype","whole_height(ck)","whole_height(salt)","whole_height(salt/ck)","whole_weight(ck)","whole_weight(salt)","whole_weight(salt/ck)","shoot_height(ck)","shoot_height(salt)","shoot_height(salt/ck)","shoot_weight(ck)","shoot_weight(salt)","shoot_weight(salt/ck)","root_length(ck)","root_length(salt)","root_length(salt/ck)","root_weight(ck)","root_weight(salt)","root_weight(salt/ck)","shoot_ABA(ck)","shoot_ABA(salt)","shoot_ABA(salt/ck)","root_ABA(ck)","root_ABA(salt)","root_ABA(salt/ck)","shoot_SA(ck)","shoot_SA(salt)","shoot_SA(salt/ck)","root_SA(ck)","root_SA(salt)","root_SA(salt/ck)","shoot_ACC(ck)","shoot_ACC(salt)","shoot_ACC(salt/ck)","root_ACC(ck)","root_ACC(salt)","root_ACC(salt/ck)","shoot_JA(ck)","shoot_JA(salt)","shoot_JA(salt/ck)","root_JA(ck)","root_JA(salt)","root_JA(salt/ck)","shoot_JA-ILE(ck)","shoot_JA-ILE(salt)","shoot_JA-ILE(salt/ck)","root_JA-ILE(ck)","root_JA-ILE(salt)","root_JA-ILE(salt/ck)","shoot_OPDA(ck)","shoot_OPDA(salt)","shoot_OPDA(salt/ck)","root_OPDA(ck)","root_OPDA(salt)","root_OPDA(salt/ck)","shoot_tz(ck)","shoot_tz(salt)","shoot_tz(salt/ck)","root_tz(ck)","root_tz(salt)","root_tz(salt/ck)","shoot_tzr(ck)","shoot_tzr(salt)","shoot_tzr(salt/ck)","root_tzr(ck)","root_tzr(salt)","root_tzr(salt/ck)","shoot_Na(ck)","shoot_Na(salt)","shoot_Na(salt/ck)","shoot_K(ck)","shoot_K(salt)","shoot_K(salt/ck)"
"04K5672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"04K5686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"04K5702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL138","30.53333333","30.5","0.998908297","0.553333333","0.485","0.876506024","14.86666667","7.75","0.521300448","0.23","0.125","0.543478261","14.93333333","9","0.602678571","0.313333333","0.375","1.196808511","0.847457627118644","0.280164938737041",7.68740657328876,"2.11817168338907","0.316455696202532",-1.53296511100966,"11.2523540489642","120.877851083883",1.98084169032224,"26.3099219620959","200.395569620253",1.62091149280706,"159.322033898305","181.479736098021",1.02567902531664,"2144.87179487179","994.778481012658",0.899839460238316,"3.10734463276836","0.188501413760603",-1.4717728574004,"9.75473801560758","1.58227848101266",0.201455496362419,"1.41242937853107","1.70011215834119",1.536857903799,"7.52508361204013","11.0759493670886",1.19152020771454,"0.491204449152542","0.111399622997172",3.08713919195691,"0.328874024526198","0.197784810126582",1.45724670876847,"0.800376647834275","2.54476908576814",-4.19467350266181,"1.28205128205128","6.36867088607595",7.45142343635644,"3.34274952919021","4.90103675777568",1.31708244036899,"20.6800445930881","65.5854430379747",1.38102346945905,"1.29707112970711","14.8625429553265","0.0872711442184435","49.2782426778243","33.8487972508591","0.686891321838702"
"CIMBL139","39.725","44.75833333","1.126704426","2.2125","1.678333333","0.758568738","28.875","23.225","0.804329004","1.685","1.065","0.632047478","20.9","17.675","0.84569378","0.9425","0.755","0.801061008","8.64575363427697","0.87719298245614",-0.0607436783288078,"10.9098567818029","58.1151832460733",1.69999732848647,"14.7283856159143","1.18421052631579",0.0628588740060565,"14.195450716091","21.3163799551234",1.15324774655964,"322.915072685539","494.298245614035",1.07369240483321,"599.747262005055","325.729244577412",0.904566396821855,"83.7031369548585","0.131578947368421",-0.458102914455085,"69.1659646166807","186.462228870606",1.23408891962539,"5.77658760520275","0.171284736842105",-1.00605244124586,"47.5568660488627","16.3799551234106",0.724006159627252,"32.4024483550115","0.0608843859649123",-0.804655045098828,"0.261221867854134","7.18025430067315",-1.46853142652187,"0.382555470543229","1.05263157894737",-0.0533814921381,"1.60067396798652","1.53328347045625",0.908565028443272,"1.79801071155318","2.67543859649123",1.67742522228476,"33.5720303285594","49.925205684368",1.11293891550678,"0.0451263537906137","15.4739336492891","0.00291628197544242","49.2870036101083","61.3744075829384","1.24524525914477"
"CIMBL14","36.09166667","48.5","1.343800508","1.4325","2.06","1.438045375","21.26666667","31.06666667","1.460815047","0.775","1.373333333","1.772043011","10.85","21.53333333","1.984639017","0.5275","0.613333333","1.16271722","5.49191374663073","1.99479618386817",0.405419652718778,"289.214659685864","111.791179117912",0.832273134870045,"13.9824797843666","1.3009540329575",0.0997412078051516,"40.8376963350785","20.3420342034203",0.812131998103076,"646.967654986523","107.762359063313",0.723070793745464,"1702.77486910995","437.758775877588",0.817426906744248,"23.8207547169811","0.477016478751084",-0.233461875701333,"832.774869109948","198.199819981998",0.786537078829861,"5.89622641509434","0.199300477016479",-0.909051594767753,"83.5602094240838","30.3780378037804",0.771363209500654,"14.3867924528302","0.133337207285343",-0.755678640799005,"24.1361256544503","11.6111611161116",0.7701602927528,"0.842318059299191","1.08412836079792",-0.470731019079118,"4.3979057591623","4.05040504050405",0.944426442618432,"2.83018867924528","2.64527320034692",0.935051222052863,"80","83.7533753375338",1.01046315816387,"NA","9.02985074626866","NA","38.3016983016983","80.5970149253731","2.10426739541728"
"CIMBL140","44.00833333","45.76666667","1.039954554","1.2125","2.026666667","1.671477663","20.775","29.3","1.410348977","0.7025","1.516666667","2.158956109","14.825","17.43333333","1.17594154","0.6575","0.686666667","1.044359949","17.940813810111","0.881057268722467",-0.0438618704968273,"40.4633620689655","85.1568477429227",1.20108596846074,"22.1331689272503","0.440528634361234",-0.264694659367461,"14.385775862069","45.6771231828615",1.43332846427765,"449.815043156597","231.277533039648",0.891105605165156,"2669.12715517241","1023.10635042081",0.87845779268329,"117.262638717633","0.110132158590308",-0.463031377317081,"211.314655172414","304.858454475899",1.06846169661964,"2.52774352651048","0.176805616740088",-1.86849334347711,"251.616379310345","53.8638102524866",0.721151752612337,"35.0184956843403","0.0360503303964758",-0.934464223319083,"1.33111341594828","7.03902065799541",6.82294269044384,"0.92478421701603","1.48678414096916",-5.07214356290882,"7.2198275862069","4.59066564651875",0.770943484102071,"5.73366214549938","6.05726872246696",1.03143952152856,"195.3125","223.909716908952",1.02590567235534,"NA","17.0059582919563","NA","NA","53.3515392254221","NA"
"CIMBL141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL142","54.075","45.125","0.834489135","2.395","1.455","0.607515658","31.95","21.5","0.672926448","1.425","0.765","0.536842105","21.2","19.5","0.919811321","0.9725","0.69","0.709511568","1.48911798396334","7.95555555555555",5.20832218562618,"2.72975432211101","5.40540540540541",1.68032258504603,"8.47651775486827","4.35555555555556",0.68846318248337,"33.0755232029117","19.546332046332",0.849660783195866,"30.9851088201604","67.1111111111111",1.22508850376298,"366.651501364877","914.189189189189",1.15473611268088,"6.70103092783505","2.17777777777778",0.409147236698676,"27.3430391264786","77.2683397683398",1.31398949559638,"0.458190148911798","4.74346375308642",-1.99465143614465,"19.9272065514104","28.4749034749035",1.11929375115292,"0.329943871706758","1.64444444444444",-0.448582182273922,"0.0409463148316652","0.627413127413127",0.14587733165126,"0.744558991981672","3.46666666666667",-4.21474118531899,"1.22838944494995","5.16409266409266",7.98103138133422,"3.66552119129439","12.6666666666667",1.9546046708971,"30.3912647861693","31.8532818532819",1.01376187958005,"0.85544373284538","22.8578383641675","0.0374245245423729","53.6459286367795","31.8159688412853","0.593073317020974"
"CIMBL143","59.00833333","55.23333333","0.936025985","2.1925","2.0175","0.92018244","30.83333333","31.33333333","1.016216216","1.51","1.44","0.953642384","23.23333333","16.46666667","0.708751793","0.51","0.51","1","19.909659485754","87.0879120879121",1.49335069627351,"13.8151875571821","7.68551236749117",0.776662915632679,"12.1612230715775","1.72684458398744",0.218671176547024,"14.3183897529735","17.4911660777385",1.07520116026674,"462.30020847811","336.420722135008",0.948200644387854,"896.203110704483","539.443462897527",0.925328535761602,"72.2724113968033","0.470957613814757",-0.175913398200282,"117.566331198536","13.7367491166078",0.54962726610475,"5.76789437109104","1.37362637362637",0.181163583232172,"75.3888380603843","90.3268551236749",1.04182045770844,"171.056289089646","0.0972284144427002",-0.453266355359599,"0.406976303751144","3.18021201413428",-1.28692709427795,"0.521195274496178","1.84458398744113",-0.939571997735922,"11.2076852698994","11.7491166077739",1.01952260736759,"4.41278665740097","5.18053375196232",1.1080505334998,"167.200365965233","232.243816254417",1.0641888027305,"0.857894736842105","7.16157205240175","0.119791399229782","45.5421052631579","43.4279475982533","0.953577954890573"
"CIMBL144","56.475","53.95","0.955289951","2.285","1.965","0.859956236","32.45","30.625","0.94375963","1.5625","1.3625","0.872","28.175","23.9","0.848269743","0.6825","0.5775","0.846153846","12.0414673046252","4.65918895599655",0.618416819254088,"113.080684596577","83.5743801652893",0.936049476609035,"16.0685805422648","0.862812769628991",-0.0531381681835647,"52.5264873675632","28.202479338843",0.84300484377579,"362.081339712919","349.309749784297",0.993905190548153,"1677.99511002445","1149.94834710744",0.949109144351267,"73.1658692185008","1.16479723899914",0.0355361418117494,"1365.07742461288","290.650826446281",0.785725033448589,"3.42902711323764","0.692333132010354",-0.29838109429737,"163.406682966585","75",0.847190546465171,"23.4848484848485","0.0445231233822261",-0.98586696899683,"26.8948655256724","14.7210743801653",0.816929792091976,"0.518341307814992","0.819672131147541",0.302609032916899,"6.68296658516707","5.06198347107438",0.853753868841837,"3.11004784688995","3.06298533218292",0.986561290645587,"89.5680521597392","159.039256198347",1.12773137641774,"0.566132264529058","7.07678075855689","0.0799985592099231","59.814629258517","78.1683626271971","1.30684355309394"
"CIMBL145","41.66666667","46","1.104","1.06","1.1775","1.110849057","21","19.25","0.916666667","0.576666667","0.62","1.075144509","24","18.16666667","0.756944444","0.48","0.643333333","1.340277778","NA","16.5040650406504",NA,"NA","2.7681660899654",NA,"NA","14.390243902439",NA,"NA","17.9354094579008",NA,"NA","319.065040650407",NA,"NA","1665.9169550173",NA,"NA","40.9756097560976",NA,"NA","109.97693194925",NA,"NA","23.0487804878049",NA,"NA","22.9527104959631",NA,"NA","10.4878048780488",NA,"NA","31.6608996539792",NA,"NA","2.4390243902439",NA,"NA","5.01730103806228",NA,"NA","10.5284552845528",NA,"NA","94.002306805075",NA,"0.426770126091174","21.4773697694278","0.0198706885746627","42.5121241513094","56.6182749786507","1.33181477305473"
"CIMBL146","47.325","44.125","0.932382462","2.085","1.725","0.827338129","28.9","26.975","0.933391003","1.4825","1.155","0.779089376","24.025","23.325","0.970863684","0.7225","0.6025","0.833910035","4.97981157469717","2.368245496998",0.537033544089506,"9.56709956709957","44.2371020856202",1.67803806783614,"25.6393001345895","0.867244829886591",-0.0439051812130544,"5.36796536796537","22.9967069154775",1.86578177913568,"372.880215343203","177.851901267512",0.874974855465555,"1374.97835497835","952.469813391877",0.949193878436693,"55.2489905787349","0.433622414943295",-0.208278255817024,"64.7186147186147","73.8199780461032",1.0315537146117,"0.201884253028264","0.0549472648432288",1.81329450998522,"56.6233766233766","15.8616904500549",0.684741797273255,"10.4979811574697","0.0349273515677118",-1.42672224573182,"0.281747619047619","4.17124039517014",-1.12746847487015,"0.134589502018843","1.30086724482989",-0.1311532096733,"4.06926406926407","5.48847420417124",1.21317862136239,"2.42261103633917","3.06871247498332",1.26717893525956,"41.3419913419913","95.5543358946213",1.22510575635271,"0.0681198910081744","5.15873015873016","0.0132047788723538","48.9191643960036","72.3462301587302","1.4788934163528"
"CIMBL147","37.45833333","46.64166667","1.24516129","1.7125","1.710833333","0.999026764","31.825","32.075","1.00785546","1.2425","1.2175","0.979879276","18.425","17.15","0.930800543","0.6025","0.57","0.946058091","36.7567567567568","1.44189991518236",0.10153410899386,"4.88505747126437","5.29411764705882",1.05069741312982,"6.84684684684685","1.14503816793893",0.0704017046390546,"4.21455938697318","9.01960784313725",1.52890648403458,"91.4114114114114","143.893129770992",1.10047914463843,"392.480842911877","286.013071895425",0.94701534320986,"78.4984984984985","0.127226463104326",-0.472553068942548,"47.2222222222222","6.73202614379085",0.494667481704102,"9.03903903903904","0.210406191687871",-0.708007240344618,"45.2107279693487","33.7908496732026",0.923610912550249,"10.8408408408408","0.00684537743850721",-2.09127624786878,"0.227823850574713","6.73202614379085",-1.2891418849447,"0.42042042042042","1.14503816793893",-0.156304628233909,"2.39463601532567","3.13725490196078",1.30933036631758,"3.81381381381381","5.38592027141645",1.2578446485923,"90.8045977011494","123.986928104575",1.06908100704555,"NA","8.67126833477136","NA","46.1621368322399","82.9810181190682","1.79759915405636"
"CIMBL148","33.31666667","39.66666667","1.190595298","1.12","1.155","1.03125","16.26666667","18.06666667","1.110655738","0.65","0.67","1.030769231","5.633333333","14.56666667","2.585798817","0.47","0.493333333","1.04964539","25.5704697986577","2.52606255012029",0.285879828575157,"93.6456400742115","92.3586040914561",0.996951438001252,"25.0335570469799","1.80433039294306",0.183276316980068,"147.356215213358","105.234657039711",0.932571575775617,"1111.20805369128","426.222935044106",0.863366210457328,"2206.40074211503","1541.09506618532",0.953388254857454,"65.7046979865772","0.882117080994387",-0.0299702220026888,"496.335807050093","52.2262334536703",0.637252114353066,"4.76510067114094","2.52606255012029",0.593512271039043,"107.374768089054","51.4440433212996",0.842647697438241,"25.7046979865772","0.0571788291900561",-0.881385616600449,"69.5269016697588","0.661853188929001",-0.0972982951591965,"2.14765100671141","3.08740978348035",1.47484276569323,"5.28756957328386","9.50661853188929",1.35225416627473,"6.57718120805369","7.05693664795509",1.03737765707645,"409.230055658627","186.582430806258",0.869410024069277,"0.11070110701107","1.43573381950775","0.0771041996134245","44.8339483394834","34.3208751139471","0.765510877027133"
"CIMBL149","45.425","40.75","0.897083104","1.11","1.415","1.274774775","18.6","19.6","1.053763441","0.7825","1.09","1.392971246","17.05","21.6","1.26686217","0.47","0.485","1.031914894","1.75","0.476190476190476",-1.32579773609781,"89.2996108949416","5.23989898989899",0.368722902810824,"7.6875","1.33333333333333",0.141048582267223,"10.7490272373541","3.72474747474747",0.553726885266871,"184.1875","165.904761904762",0.979957577266223,"1421.69260700389","575.126262626263",0.87533564003418,"7.25","0.0952380952380953",-1.18696290442874,"92.1206225680934","2.58838383838384",0.210261529848951,"0.46350775","0.154695904761905",2.4271243396631,"116.147859922179","14.709595959596",0.56542101898124,"4.375","0.0166664761904762",-2.77412961857983,"1.0328093385214","3.08080808080808",34.8544367834404,"0.125","0.476190476190476",0.356796442630466,"0.680933852140078","0.946969696969697",0.141789194487187,"3.6875","6.76190476190476",1.46465879321128,"103.793774319066","213.573232323232",1.15543099687444,"0.853403141361257","9.11062906724512","0.0936711543256046","53.848167539267","39.1540130151844","0.72711876382112"
"CIMBL15","39.925","35.375","0.886036318","1.2275","1.106666667","0.901561439","19.9","16","0.804020101","0.6875","0.443333333","0.644848485","19.8","16.33333333","0.824915825","0.5475","0.66","1.205479452","1.34228187919463","1.56152251184834",1.5139440457717,"7.23514211886305","NA",NA,"8.29338446788111","20.3248815165877",1.42373217508459,"46.8130921619294","NA",NA,"12.607861936721","149.289099526066",1.97523735777416,"285.960378983635","NA",NA,"10.9300095877277","0.4739336492891",-0.312224187660624,"89.9655469422911","NA",NA,"2.82837967401726","1.34127902843602",0.282410819956179,"13.8242894056848","NA",NA,"0.613752516778523","1.77263329383886",-1.17269353104797,"0.223944875107666","NA",NA,"0.431447746883989","2.13270142180095",-0.901001017599655,"1.03359173126615","NA",NA,"6.99904122722915","9.12322274881517",1.13621831409012,"23.3419465977606","NA",NA,"0.796766743648961","8.74363327674024","0.0911253615551918","53.4468822170901","33.786078098472","0.632143105396494"
"CIMBL150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL151","46.05","41.6","0.903365907","1.2025","0.9975","0.82952183","23.55","21.825","0.926751592","0.815","0.7125","0.874233129","26.825","21.15","0.788443616","0.3275","0.325","0.992366412","15.0615901455767","1.66163141993958",0.187231647947723,"71.4285714285714","50.5389221556886",0.918955574206195,"9.40649496080627","0.80563947633434",-0.0964213872701675,"179.699248120301","26.7664670658683",0.633205482329004,"345.912653975364","343.303121852971",0.998704710461946,"1582.09586466165","417.365269461078",0.819107728186511,"57.3908174692049","0.201409869083585",-0.395668906175248,"2118.32706766917","115.209580838323",0.619811462887898,"1.3437849944009","0.287943001007049",-4.21331232066042,"321.804511278195","247.125748502994",0.954269225431966,"113.605823068309","1.37449113796576",0.067209255742832,"69.7368421052632","2.92814371257485",0.25310655591736,"0.391937290033595","1.3091641490433",-0.287607851328579,"23.8721804511278","18.2035928143713",0.914554283917722,"1.95968645016797","3.92749244712991",2.03334232054376,"89.8026315789474","50.7185628742515",0.872972142785196,"0.41304347826087","5.97174657534247","0.0691662770765155","41.4608695652174","57.3630136986301","1.38354584214397"
"CIMBL152","45.06666667","40.525","0.899223373","1.246666667","0.9475","0.760026738","25.1","23.35","0.930278884","0.81","0.595","0.734567901","22.5","19.775","0.878888889","0.3875","0.285","0.735483871","16.5983606557377","3.17149569303054",0.410850278521815,"145.947630922693","146.026097271649",1.000107859198,"21.2090163934426","1.64447924823806",0.162853414587088,"83.1670822942644","44.2467378410439",0.85725149132446,"813.831967213115","631.67580266249",0.962192341390872,"4526.87032418953","1441.04389086595",0.864018515792614,"201.946721311475","0.978856695379796",-0.00402600037824145,"1541.89526184539","140.510083036773",0.673673313477527,"9.83606557377049","0.731057948316366",-0.13703189175832,"199.002493765586","83.3926453143535",0.835687683579565,"205.327868852459","0.304950509005482",-0.223040976409453,"26.2468827930175","15.1245551601423",0.83130231955379,"0.76844262295082","2.23179326546594",-3.04797944999748,"11.5960099750623","16.785290628707",1.15091514617413,"3.79098360655738","5.7556773688332",1.31333725801163,"307.793017456359","300.771055753262",0.995971993282942,"0.0899100899100899","4.19921875","0.0214111469925423","33.016983016983","34.8876953125","1.0566590925208"
"CIMBL153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL155","44.06666667","41.55","0.942889561","1.665","1.495","0.897897898","27.26666667","26.55","0.973716381","1.23","1.0525","0.855691057","19.96666667","17.175","0.860183639","0.436666667","0.3525","0.807251908","14.6783625730994","0.834064969271291",-0.0675423253530224,"14.7029204431017","63.293502613891",1.54304742474304,"174.035087719298","0.351185250219491",-0.20282793240216,"73.8167170191339","22.9648991784914",0.72856092916216,"371.052631578947","253.555750658472",0.935642653731581,"924.572004028197","276.21359223301",0.82309299508603,"74.1520467836257","0.263388937664618",-0.309820490420968,"114.954682779456","22.9648991784914",0.660542066588489,"4.50292397660819","0.350887708516242",-0.695999376930263,"118.680765357503","218.110530246453",1.12740975717455,"45.672514619883","0.0675006145741879",-0.705382942234164,"0.241516472450007","14.9738610903659",-1.90475264970836,"0.584795321637427","1.49253731343284",-0.746472535556249,"2.51762336354481","5.52651232262883",1.85154177216423,"5.6140350877193","6.10184372256365",1.04829462072055,"102.26586102719","88.7602688573563",0.969392878942194,"0.657114624505929","12.012987012987","0.0547003525264395","52.4407114624506","55.8941058941059","1.06585331005908"
